code,country,name,phone,uen,account_manager,remark,credit_term,credit_limit,poc_first_name,poc_phone,poc_email,poc_title,address_address,address_unit_no,address_building_name,address_postal_code,address_phone
T0024,SINGAPORE,TONG KIAN INTERNATIONAL,6293 6732,52868339W,,,NET 30,,PATRICIA ,62911988,,," 50 BENDEMEER ROAD
SINGAPORE 339633
",,,339633,6293 6732
T0025,SINGAPORE,"THERMO ENGINE SUPPLY, INC.",6293 6732,,,,NET DUE,,ANTONIO RUVALCABA,,tony@thermoenginesupply.com,," 50 BENDEMEER ROAD
SINGAPORE 339633
",,,339633,6293 6732
T0026,SINGAPORE,THORN LIGHTING (S) PTE LTD,6293 6732,199303708M,,,NET 30,,ANTONIO RUVALCABA,,tony@thermoenginesupply.com,," 50 BENDEMEER ROAD
SINGAPORE 339633
",,,339633,6293 6732
T0027,SINGAPORE,TECH STAINLESS PTE LTD,6293 6732,198802824E,,,NET 30,,Mr Isaas ,68623188,mee@techsing.com.sg,," 50 BENDEMEER ROAD
SINGAPORE 339633
",,,339633,6293 6732
T0028,SINGAPORE,TAT HONG TRADING PTE LTD,6293 6732,198700219D,,,NET 30,,Mr Isaas ,68623188,mee@techsing.com.sg,," 50 BENDEMEER ROAD
SINGAPORE 339633
",,,339633,6293 6732
T0029,SINGAPORE,TAT EE AUTO AIR-COND PARTS PTE LTD,6293 6732,200516558R,,,NET 30,,cindy ,,,," 50 BENDEMEER ROAD
SINGAPORE 339633
",,,339633,6293 6732
T0030,SINGAPORE,TRUMPF PTE LTD,6293 6732,199106396H,,,NET 30,,cindy ,,,," 50 BENDEMEER ROAD
SINGAPORE 339633
",,,339633,6293 6732
T0031,SINGAPORE,TATAS EQUIPMENT PTE. LTD.,6293 6732,52838767K,,,NET 30,,MR TAN   H/P: 9619 6350,6569 2219,tatas88@singnet.com.sg,," 50 BENDEMEER ROAD
SINGAPORE 339633
",,,339633,6293 6732
T0032,SINGAPORE,THL ELECTRONICS SDN. BHD.,6293 6732,,,,NET 30,,CHENG WEE,02-07-424 1671,,," 50 BENDEMEER ROAD
SINGAPORE 339633
",,,339633,6293 6732
T0033,SINGAPORE,TMJ MARKETING PTE LTD,6293 6732,199301148D,,,NET 30,,CHENG WEE,02-07-424 1671,,," 50 BENDEMEER ROAD
SINGAPORE 339633
",,,339633,6293 6732
T0034,SINGAPORE,TUFF CLAD PTE LTD,6293 6732,197401201D,,,NET 30,,CHENG WEE,02-07-424 1671,,," 50 BENDEMEER ROAD
SINGAPORE 339633
",,,339633,6293 6732
T0035,SINGAPORE,TECHMARINE HYDRAULIC & ENGINEERING PTE LTD.,6293 6732,200406780N,,,NET 30,,MR ROBERT LEE   H/P: 9791 6687,6261 2917 / 6264 3605,robert.lee@techmarine.com.sg,," 50 BENDEMEER ROAD
SINGAPORE 339633
",,,339633,6293 6732
T0036,SINGAPORE,TAMIO SUGIMOTO,6293 6732,,,,NET 30,,MR ROBERT LEE   H/P: 9791 6687,6261 2917 / 6264 3605,robert.lee@techmarine.com.sg,," 50 BENDEMEER ROAD
SINGAPORE 339633
",,,339633,6293 6732
T0037,SINGAPORE,THULE NV,6293 6732,,,,NET DUE,,MR ROBERT LEE   H/P: 9791 6687,6261 2917 / 6264 3605,robert.lee@techmarine.com.sg,," 50 BENDEMEER ROAD
SINGAPORE 339633
",,,339633,6293 6732
T0038,SINGAPORE,TRELLEBORG SINGAPORE PTE LTD,6293 6732,197200418W,,,NET 30,,MR ROBERT LEE   H/P: 9791 6687,6261 2917 / 6264 3605,robert.lee@techmarine.com.sg,," 50 BENDEMEER ROAD
SINGAPORE 339633
",,,339633,6293 6732
T0039,SINGAPORE,TECH-BLAST ASIA PTE LTD,6293 6732,200514440H,,,NET 30,,MR ROBERT LEE   H/P: 9791 6687,6261 2917 / 6264 3605,robert.lee@techmarine.com.sg,," 50 BENDEMEER ROAD
SINGAPORE 339633
",,,339633,6293 6732
T0040,SINGAPORE,TECK HUAT HARDWARE (PTE) LTD,6293 6732,197000269R,,,NET 30,,MR ROBERT LEE   H/P: 9791 6687,6261 2917 / 6264 3605,robert.lee@techmarine.com.sg,," 50 BENDEMEER ROAD
SINGAPORE 339633
",,,339633,6293 6732
T0041,SINGAPORE,TAI WAH MOTOR-REPAIR,6293 6732,08150400D,,,NET 30,,MR ROBERT LEE   H/P: 9791 6687,6261 2917 / 6264 3605,robert.lee@techmarine.com.sg,," 50 BENDEMEER ROAD
SINGAPORE 339633
",,,339633,6293 6732
T0042,SINGAPORE,TRASCO COATING PTE LTD,6293 6732,199804876H,,,NET 30,,MR ROBERT LEE   H/P: 9791 6687,6261 2917 / 6264 3605,robert.lee@techmarine.com.sg,," 50 BENDEMEER ROAD
SINGAPORE 339633
",,,339633,6293 6732
T0043,SINGAPORE,TRANSPORT MARKETING AUSTRALIA PTY LTD,6293 6732,,,,NET 30,,MR ROBERT LEE   H/P: 9791 6687,6261 2917 / 6264 3605,robert.lee@techmarine.com.sg,," 50 BENDEMEER ROAD
SINGAPORE 339633
",,,339633,6293 6732
T0044,SINGAPORE,THYE SENG HARDWARE ENTERPRISE PTE LTD**,6293 6732,199905471R,,,NET DUE,,MR TAN,6747 7415 / 6747 4571,,," 50 BENDEMEER ROAD
SINGAPORE 339633
",,,339633,6293 6732
T0045,SINGAPORE,TKH MANUFACTURING SDN BHD,6293 6732,,,,NET 30,,MR FREDDY AND  ,603-3134 1168 / 6316 5820,fa-auto@wawasantkh.com,," 50 BENDEMEER ROAD
SINGAPORE 339633
",,,339633,6293 6732
T0046,SINGAPORE,"TESS USA,INC.",6293 6732,,,,NET 30,,MR FREDDY AND  ,603-3134 1168 / 6316 5820,fa-auto@wawasantkh.com,," 50 BENDEMEER ROAD
SINGAPORE 339633
",,,339633,6293 6732
T0047,SINGAPORE,THOUGHTS IN MOTION PTE LTD,6293 6732,200603930W,,,NET 30,,MR FREDDY AND  ,603-3134 1168 / 6316 5820,fa-auto@wawasantkh.com,," 50 BENDEMEER ROAD
SINGAPORE 339633
",,,339633,6293 6732
T0048,SINGAPORE,THERMWOOD CORPORATION,6293 6732,,,,NET 30,,Adam Breitwieser,,AGBreitw@thermwood.com,," 50 BENDEMEER ROAD
SINGAPORE 339633
",,,339633,6293 6732
T0049,SINGAPORE,SOMPO INSURANCE SINGAPORE PTE LTD,6293 6732,195700067Z,,,NET 30,,Adam Breitwieser,,AGBreitw@thermwood.com,," 50 BENDEMEER ROAD
SINGAPORE 339633
",,,339633,6293 6732
T0050,SINGAPORE,TABERNACLE (AUTO) SERVICES PTE LTD,6293 6732,198600541N,,,NET 30,,Adam Breitwieser,,AGBreitw@thermwood.com,," 50 BENDEMEER ROAD
SINGAPORE 339633
",,,339633,6293 6732
T0051,SINGAPORE,TRANSFIELD LOGISTICS PTE LTD,6293 6732,200514035M,,,NET 30,,Adam Breitwieser,,AGBreitw@thermwood.com,," 50 BENDEMEER ROAD
SINGAPORE 339633
",,,339633,6293 6732
T0052,SINGAPORE,TELEEYE (S) PTE LTD,6293 6732,200106599E,,,NET 30,,Adam Breitwieser,,AGBreitw@thermwood.com,," 50 BENDEMEER ROAD
SINGAPORE 339633
",,,339633,6293 6732
T0053,SINGAPORE,TECK CHEONG HARDWARE PTE LTD,6293 6732,200100065M,,,NET 30,,Adam Breitwieser,,AGBreitw@thermwood.com,," 50 BENDEMEER ROAD
SINGAPORE 339633
",,,339633,6293 6732
T0054,SINGAPORE,"TAIZHOU YAGE MACHINE CO., LTD",6293 6732,,,,NET DUE,,Adam Breitwieser,,AGBreitw@thermwood.com,," 50 BENDEMEER ROAD
SINGAPORE 339633
",,,339633,6293 6732
T0055,SINGAPORE,THIAN SIANG ENGINEERING PTE LTD,6293 6732,199503091R,,,NET 30,,Adam Breitwieser,,AGBreitw@thermwood.com,," 50 BENDEMEER ROAD
SINGAPORE 339633
",,,339633,6293 6732
T0056,SINGAPORE,TUCK HWA INDUSTRIES PTE LTD,6293 6732,199302724W,,,NET 30,,Adam Breitwieser,,AGBreitw@thermwood.com,," 50 BENDEMEER ROAD
SINGAPORE 339633
",,,339633,6293 6732
T0116,SINGAPORE,TNT EXPRESS WORLDWIDE (SINGAPORE) PTE LTD,6293 6732,197402330C,,,NET 30,,Ethan Goh,6742 9000,ethan.gh@tnt.com,," 50 BENDEMEER ROAD
SINGAPORE 339633
",,,339633,6293 6732
T0117,SINGAPORE,THEN LIAN ENGINEERING PTE LTD,6293 6732,,,,NET 30,,ANDREW,96337360,,," 50 BENDEMEER ROAD
SINGAPORE 339633
",,,339633,6293 6732
T0118,SINGAPORE,TUBEFIT (S) PTE LTD,6293 6732,200516421G,,,NET DUE,,MR VINOD ,6618 0374/8311 7182,vinod@tubefit.com.sg ,," 50 BENDEMEER ROAD
SINGAPORE 339633
",,,339633,6293 6732
T0119,SINGAPORE,TECK CHEONG ALUMINIUM PTE LTD,6293 6732,197501716G,,,NET DUE,,MR KUAH/MS. LIM,62949650   ,aluminium@teckcheong.com,," 50 BENDEMEER ROAD
SINGAPORE 339633
",,,339633,6293 6732
T0120,SINGAPORE,TAT LIAN TRADING CO.,6293 6732,08680400J,,,NET DUE,,ST KUAH,6294 3869,st.kuah@tatliancanvas.com,," 50 BENDEMEER ROAD
SINGAPORE 339633
",,,339633,6293 6732
T0121,SINGAPORE,TRIMAS AUTO ELECTRICAL SDN BHD,6293 6732,,,,NET DUE,,LIGHTMAN TAN,603-6251 8026,hongxuan-trimas@gmail.com,," 50 BENDEMEER ROAD
SINGAPORE 339633
",,,339633,6293 6732
T0122,SINGAPORE,TIANJIN R-SWITCH IMPORT & EXPORT CO LTD,6293 6732,,,,NET DUE,,FIONA WEI,+86-13642004951,fionawei0305@yahoo.com,," 50 BENDEMEER ROAD
SINGAPORE 339633
",,,339633,6293 6732
T0123,SINGAPORE,THE SUB MC NO.2 - ST PLAN NO.4484 (OFFICE),6293 6732,T17SM0014G,,,NET DUE,,FIONA WEI,+86-13642004951,fionawei0305@yahoo.com,," 50 BENDEMEER ROAD
SINGAPORE 339633
",,,339633,6293 6732
T0124,SINGAPORE,THE MCST PLAN NO.4484,6293 6732,T17MC0087B,,,NET DUE,,FIONA WEI,+86-13642004951,fionawei0305@yahoo.com,," 50 BENDEMEER ROAD
SINGAPORE 339633
",,,339633,6293 6732
T0125,SINGAPORE,THE ONE HOLDINGS PTE LTD,6293 6732,201704052Z,,,NET DUE,,FIONA WEI,+86-13642004951,fionawei0305@yahoo.com,," 50 BENDEMEER ROAD
SINGAPORE 339633
",,,339633,6293 6732
T0126,SINGAPORE,TRADETECH TRADING AND SERVICES,6293 6732,52906932J,,,NET DUE,,FIONA WEI,+86-13642004951,fionawei0305@yahoo.com,," 50 BENDEMEER ROAD
SINGAPORE 339633
",,,339633,6293 6732
T0127,SINGAPORE,TECHNI INDUSTRIAL TRADING,6293 6732,53105704J,,,NET 30,,MR FRANCIS,9731 8481,techni_indtrdg@singnet.com.sg,," 50 BENDEMEER ROAD
SINGAPORE 339633
",,,339633,6293 6732
T0128,SINGAPORE,"THIAN SIANG CHAIRS & TABLES HIRING CO.,",6293 6732,10018500B,,,NET DUE,,MR FRANCIS,9731 8481,techni_indtrdg@singnet.com.sg,," 50 BENDEMEER ROAD
SINGAPORE 339633
",,,339633,6293 6732
T0129,SINGAPORE,TECK SENG ENTERPRISES (21) PTE LTD,6293 6732,200210304K,,,NET DUE,,SWEETY,91556502,,," 50 BENDEMEER ROAD
SINGAPORE 339633
",,,339633,6293 6732
T0130,SINGAPORE,TOTALSTAR ASIA PTE. LTD.,6293 6732,201927239M,,,NET 30,,SAMUEL WANG,91320585,SAMUEL.WANGSHIYONG@OUTLOOK.COM,," 50 BENDEMEER ROAD
SINGAPORE 339633
",,,339633,6293 6732
U0001,SINGAPORE,UNITED MAL-JAP AIRCON SDN BHD,6293 6732,,,,NET 30,,SAMUEL WANG,91320585,SAMUEL.WANGSHIYONG@OUTLOOK.COM,," 50 BENDEMEER ROAD
SINGAPORE 339633
",,,339633,6293 6732
U0002,SINGAPORE,UNITED REFRIGERATOR SDN BHD,6293 6732,,,,NET 30,,SAMUEL WANG,91320585,SAMUEL.WANGSHIYONG@OUTLOOK.COM,," 50 BENDEMEER ROAD
SINGAPORE 339633
",,,339633,6293 6732
U0003,SINGAPORE,UNION ALLOY PTE LTD,6293 6732,197401217C,,,NET 30,,SAMUEL WANG,91320585,SAMUEL.WANGSHIYONG@OUTLOOK.COM,," 50 BENDEMEER ROAD
SINGAPORE 339633
",,,339633,6293 6732
U0004,SINGAPORE,"UCAN CO., LTD",6293 6732,,,,NET 30,,SAMUEL WANG,91320585,SAMUEL.WANGSHIYONG@OUTLOOK.COM,," 50 BENDEMEER ROAD
SINGAPORE 339633
",,,339633,6293 6732
U0005,SINGAPORE,UNISTO PTE LTD,6293 6732,198702694C,,,NET 30,,Clifford Bey ,65-6742 0600 ,clifford@unisto.com.sg,," 50 BENDEMEER ROAD
SINGAPORE 339633
",,,339633,6293 6732
U0006,SINGAPORE,UNITED MACHINERY SERVICES PTE LTD,6293 6732,198102193R,,,NET 30,,Clifford Bey ,65-6742 0600 ,clifford@unisto.com.sg,," 50 BENDEMEER ROAD
SINGAPORE 339633
",,,339633,6293 6732
U0007,SINGAPORE,UINTED COACH BUILDERS LTD,6293 6732,199501338G,,,NET 30,,Clifford Bey ,65-6742 0600 ,clifford@unisto.com.sg,," 50 BENDEMEER ROAD
SINGAPORE 339633
",,,339633,6293 6732
U0008,SINGAPORE,UNIK ENGINEERING (PTE) LTD,6293 6732,198601761E,,,NET 30,,Clifford Bey ,65-6742 0600 ,clifford@unisto.com.sg,," 50 BENDEMEER ROAD
SINGAPORE 339633
",,,339633,6293 6732
U0009,SINGAPORE,UCB ENGINEERING PTE LTD,6293 6732,199501338G,,,NET 30,,AH SIANG,6268 1281,untitedcb@singnet.com.sg,," 50 BENDEMEER ROAD
SINGAPORE 339633
",,,339633,6293 6732
U0010,SINGAPORE,UNITRIO TRADING PTE LTD,6293 6732,198500791D,,,NET DUE,,MR LEE THIM POH   ,6284 6662,tplee@unitrio.com,," 50 BENDEMEER ROAD
SINGAPORE 339633
",,,339633,6293 6732
U0011,SINGAPORE,UNIVERSAL WESTECH (S) PTE LTD,6293 6732,198104819N,,,NET 30,,PAT,6565 8444,,," 50 BENDEMEER ROAD
SINGAPORE 339633
",,,339633,6293 6732
U0012,SINGAPORE,UNIGRADE TRADING PTE LTD,6293 6732,198501316N,,,NET 30,,Mr. William,68624733,william@unigrade.com.sg,," 50 BENDEMEER ROAD
SINGAPORE 339633
",,,339633,6293 6732
U0013,SINGAPORE,UNIFOOD INTERNATIONAL (S) PTE LTD,6293 6732,199404722M,,,NET 30,,Mr. William,68624733,william@unigrade.com.sg,," 50 BENDEMEER ROAD
SINGAPORE 339633
",,,339633,6293 6732
U0014,SINGAPORE,ULTIMAC ENTERPISE PTE LTD,6293 6732,200721603R,,,NET 30,,DANIEL SOO   H/P: 9710 7548,6747 3686,daniel.soo@ultimac-enterprise.com,," 50 BENDEMEER ROAD
SINGAPORE 339633
",,,339633,6293 6732
U0015,SINGAPORE,C & W SERVICES (S) PTE LTD,6293 6732,199805375C,,,NET 30,,DANIEL SOO   H/P: 9710 7548,6747 3686,daniel.soo@ultimac-enterprise.com,," 50 BENDEMEER ROAD
SINGAPORE 339633
",,,339633,6293 6732
U0016,SINGAPORE,URBAN SPORTS MARKETING,6293 6732,53108399C,,,NET 30,,DANIEL SOO   H/P: 9710 7548,6747 3686,daniel.soo@ultimac-enterprise.com,," 50 BENDEMEER ROAD
SINGAPORE 339633
",,,339633,6293 6732
U0017,SINGAPORE,UMW EQUIPMENT & ENGINEERING PTE LTD,6293 6732,197602568D,,,NET 30,,MR TOBY TEO   H/P: 8259 4191,6661 4681,toby.teo@umweepl.com.sg,," 50 BENDEMEER ROAD
SINGAPORE 339633
",,,339633,6293 6732
U0018,SINGAPORE,UNITED PARCEL SERVICE (S) PTE LTD,6293 6732,198801949D,,,NET 30,,MR TOBY TEO   H/P: 8259 4191,6661 4681,toby.teo@umweepl.com.sg,," 50 BENDEMEER ROAD
SINGAPORE 339633
",,,339633,6293 6732
U0019,SINGAPORE,UNION STEEL PTE LTD,6293 6732,199105888N,,,NET 30,,ADRIAN   H/P: 8102 2388,6861 9833,adrian.ang@unionsteel.com.sg,," 50 BENDEMEER ROAD
SINGAPORE 339633
",,,339633,6293 6732
U0020,SINGAPORE,UNICELL INTERNATIONAL PTE LTD,6293 6732,199005394G,,,NET 30,,PAULINE ,63376548,pauline@unicell.com.sg ,," 50 BENDEMEER ROAD
SINGAPORE 339633
",,,339633,6293 6732
U0021,SINGAPORE,UNITEC ENTERPRISE,6293 6732,,,,NET DUE,,PAULINE ,63376548,pauline@unicell.com.sg ,," 50 BENDEMEER ROAD
SINGAPORE 339633
",,,339633,6293 6732
U0022,SINGAPORE,United Refrigeration Aircon Hardware,6293 6732,,,,NET DUE,,Attn: Mr Henry,,,," 50 BENDEMEER ROAD
SINGAPORE 339633
",,,339633,6293 6732
U0023,SINGAPORE,UNIMECH ENGINEERING PTE LTD,6293 6732,,,,NET DUE,,MICHEAL NGO ,9755 1954,unimech@singnet.com.sg ,," 50 BENDEMEER ROAD
SINGAPORE 339633
",,,339633,6293 6732
U0024,SINGAPORE,UNITEX LOGISTICS (SINGAPORE) PTE LTD,6293 6732,,,,NET 30,,MICHEAL NGO ,9755 1954,unimech@singnet.com.sg ,," 50 BENDEMEER ROAD
SINGAPORE 339633
",,,339633,6293 6732
U0025,SINGAPORE,UNIRANGE TRADING,6293 6732,53225015W,,,NET 30,,JASON ANG,6396 3969/ 9660 3952,sales@unirange.com,," 50 BENDEMEER ROAD
SINGAPORE 339633
",,,339633,6293 6732
U0026,SINGAPORE,UNIVERSAL CONSULTANTS PTE LTD,6293 6732,199702510G,,,NET DUE,,DAVIN NEO,,DAVIN.NEO@UNICONS.COM,," 50 BENDEMEER ROAD
SINGAPORE 339633
",,,339633,6293 6732
U0027,SINGAPORE,UNITED AUTOMOBILE SERVICES,6293 6732,53062659D / M90357457A,,,NET 60,,JASPER LUO,8181 6263,jasper.low@united-automobile.com.sg,," 50 BENDEMEER ROAD
SINGAPORE 339633
",,,339633,6293 6732
V0001,SINGAPORE,VF FASTENING SYSTEMS PTE LTD,6293 6732,199606545C,,,NET 30,,Cynthia Chew,6752 3033,cynthia@vffastening.com.sg,," 50 BENDEMEER ROAD
SINGAPORE 339633
",,,339633,6293 6732
V0002,SINGAPORE,VIKAN A/S,6293 6732,,,,NET 60,,Cynthia Chew,6752 3033,cynthia@vffastening.com.sg,," 50 BENDEMEER ROAD
SINGAPORE 339633
",,,339633,6293 6732
V0003,SINGAPORE,VICTORY RECOVERY,6293 6732,53096358B,,,NET 30,,Cynthia Chew,6752 3033,cynthia@vffastening.com.sg,," 50 BENDEMEER ROAD
SINGAPORE 339633
",,,339633,6293 6732
V0004,SINGAPORE,VMD PTE.LTD.,6293 6732,198302550W,,,NET 30,,Cynthia Chew,6752 3033,cynthia@vffastening.com.sg,," 50 BENDEMEER ROAD
SINGAPORE 339633
",,,339633,6293 6732
V0005,SINGAPORE,VITROCHEM TECHNOLOGY PTE LTD,6293 6732,200001479Z,,,NET DUE,,MR JIMMY HOLMBERG ,6766 7191,jimmy@vitrochem.com,," 50 BENDEMEER ROAD
SINGAPORE 339633
",,,339633,6293 6732
V0006,SINGAPORE,VICOM INSPECTION CENTRE PTE LTD,6293 6732,200102514D,,,NET 30,,MR JIMMY HOLMBERG ,6766 7191,jimmy@vitrochem.com,," 50 BENDEMEER ROAD
SINGAPORE 339633
",,,339633,6293 6732
V0007,SINGAPORE,VOGEL-SITZE (M) SDN BHD,6293 6732,,,,NET 30,,WINNIE LIM,+607-234 7890 Ext: 388,winnie@vogelsitze.com.my,," 50 BENDEMEER ROAD
SINGAPORE 339633
",,,339633,6293 6732
V0008,SINGAPORE,VISION CAR AIR-CON AUTO ACCESSORIES**,6293 6732,37511000C,,,NET 30,,MR JACK TAN   H/P: 9679 6895,6292 5813,visionautoacc@gmail.com,," 50 BENDEMEER ROAD
SINGAPORE 339633
",,,339633,6293 6732
V0009,SINGAPORE,VICTOR ENTERPRISES PTE LTD,6293 6732,,,,NET DUE,,MR DESMOND SEOW   H/P: 9624 5336,6543 3333,desmond.seow@santa.com.sg,," 50 BENDEMEER ROAD
SINGAPORE 339633
",,,339633,6293 6732
V0010,SINGAPORE,VCOOL SERVICES,6293 6732,,,,NET DUE,,MR DESMOND SEOW   H/P: 9624 5336,6543 3333,desmond.seow@santa.com.sg,," 50 BENDEMEER ROAD
SINGAPORE 339633
",,,339633,6293 6732
V0011,SINGAPORE,V COOL SERVICES,6293 6732,,,,NET DUE,,MR DESMOND SEOW   H/P: 9624 5336,6543 3333,desmond.seow@santa.com.sg,," 50 BENDEMEER ROAD
SINGAPORE 339633
",,,339633,6293 6732
V0012,SINGAPORE,VACUUM PUMPS AND SYSTEMS,6293 6732,,,,NET DUE,,MR DESMOND SEOW   H/P: 9624 5336,6543 3333,desmond.seow@santa.com.sg,," 50 BENDEMEER ROAD
SINGAPORE 339633
",,,339633,6293 6732
V0013,SINGAPORE,VEISE ELECTRONIC LIMITED,6293 6732,,,,NET DUE,,REBECCA ZHONG ,86-20-87233348,SALES@VEISE.CH/VEISE2005@HOTMAIL.COM ,," 50 BENDEMEER ROAD
SINGAPORE 339633
",,,339633,6293 6732
V0014,SINGAPORE,VENDA ENGINEERING & TRADING PTE LTD,6293 6732,200411725H,,,NET 30,,REBECCA ZHONG ,86-20-87233348,SALES@VEISE.CH/VEISE2005@HOTMAIL.COM ,," 50 BENDEMEER ROAD
SINGAPORE 339633
",,,339633,6293 6732
V0015,SINGAPORE,VISIONS SUPPLIES,6293 6732,53247807W,,,NET 30,,VINCENT SHI,94879663,shi.vincent@ymail.com,," 50 BENDEMEER ROAD
SINGAPORE 339633
",,,339633,6293 6732
V0016,SINGAPORE,VORTEX TOOL COMPANY INC,6293 6732,,,,NET DUE,,LYNN WILKOWSKI,715-355-7707,lynn@vortextool.com,," 50 BENDEMEER ROAD
SINGAPORE 339633
",,,339633,6293 6732
V0017,SINGAPORE,VISION LASER PTE LTD,6293 6732,201007671E,,,NET 30,,MS SHIRIN LENG,9880 8933,shirinleng@vision-one.com.sg,," 50 BENDEMEER ROAD
SINGAPORE 339633
",,,339633,6293 6732
V0018,SINGAPORE,VIRTUAL INSURANCE AGENCIES PTE LTD,6293 6732,199805823H,,,NET DUE,,MS SHIRIN LENG,9880 8933,shirinleng@vision-one.com.sg,," 50 BENDEMEER ROAD
SINGAPORE 339633
",,,339633,6293 6732
V0019,SINGAPORE,VA METAL PTE LTD,6293 6732,2015306096,,,NET 30,,PETER LEE,9800 4168,peter@vametal.com.sg,," 50 BENDEMEER ROAD
SINGAPORE 339633
",,,339633,6293 6732
W0001,SINGAPORE,WILLY MOTOR COMPANY,6293 6732,22514600B,,,NET 30,,ContactName,Phone,Email,," 50 BENDEMEER ROAD
SINGAPORE 339633
",,,339633,6293 6732
W0002,SINGAPORE,WORLDAIRE INTERNATIONAL INC.,6293 6732,,,,NET 30,,ContactName,Phone,Email,," 50 BENDEMEER ROAD
SINGAPORE 339633
",,,339633,6293 6732
W0003,SINGAPORE,WONG FONG ENGINEERING WORKS (1988) PTE LTD,6293 6732,198804266D,,,NET 30,,ContactName,Phone,Email,," 50 BENDEMEER ROAD
SINGAPORE 339633
",,,339633,6293 6732
W0004,SINGAPORE,WEE TEE TONG CHEMICALS PTE LTD,6293 6732,198404279N,,,NET DUE,,Seah Yi Loong,63664231,ylseah@weeteetong.com,," 50 BENDEMEER ROAD
SINGAPORE 339633
",,,339633,6293 6732
W0005,SINGAPORE,WELMATE PTE LTD,6293 6732,198901596Z,,,NET 30,,Seah Yi Loong,63664231,ylseah@weeteetong.com,," 50 BENDEMEER ROAD
SINGAPORE 339633
",,,339633,6293 6732
W0006,SINGAPORE,WEN SHING PETROLEUM TRADING,6293 6732,50764600B,,,NET 30,,Seah Yi Loong,63664231,ylseah@weeteetong.com,," 50 BENDEMEER ROAD
SINGAPORE 339633
",,,339633,6293 6732
W0007,SINGAPORE,WKS INDUSTRIAL GAS PTE LTD,6293 6732,199800282E,,,NET 30,,Don Wong,68982292 / HP : 98891019,don@wks.com.sg,," 50 BENDEMEER ROAD
SINGAPORE 339633
",,,339633,6293 6732
W0008,SINGAPORE,WEBASTO-PARABUS LTD,6293 6732,,,,NET 30,,Don Wong,68982292 / HP : 98891019,don@wks.com.sg,," 50 BENDEMEER ROAD
SINGAPORE 339633
",,,339633,6293 6732
W0009,SINGAPORE,WHITING DOOR MFG,6293 6732,,,,NET DUE,,Don Wong,68982292 / HP : 98891019,don@wks.com.sg,," 50 BENDEMEER ROAD
SINGAPORE 339633
",,,339633,6293 6732
W0010,SINGAPORE,WING SOON CHEMICALS TRADING PTE LTD,6293 6732,199202910G,,,NET 30,,Don Wong,68982292 / HP : 98891019,don@wks.com.sg,," 50 BENDEMEER ROAD
SINGAPORE 339633
",,,339633,6293 6732
W0011,SINGAPORE,KM MARKETING PTE LTD,6293 6732,199002216D,,,NET 30,,Dennis  - Spare part ,66379880/66379899,dennischan@wokeehong.com.sg,," 50 BENDEMEER ROAD
SINGAPORE 339633
",,,339633,6293 6732
W0012,SINGAPORE,WONG FONG PTE LTD,6293 6732,200607899D,,,NET 30,,Dennis  - Spare part ,66379880/66379899,dennischan@wokeehong.com.sg,," 50 BENDEMEER ROAD
SINGAPORE 339633
",,,339633,6293 6732
W0013,SINGAPORE,WAREHOUSE LOGISTICS NET ASIA PTE LTD,6293 6732,199206696R,,,NET 30,,Dennis  - Spare part ,66379880/66379899,dennischan@wokeehong.com.sg,," 50 BENDEMEER ROAD
SINGAPORE 339633
",,,339633,6293 6732
W0014,SINGAPORE,WELCOME ENGINEERING PTE LTD,6293 6732,200819346M,,,NET 30,,Dennis  - Spare part ,66379880/66379899,dennischan@wokeehong.com.sg,," 50 BENDEMEER ROAD
SINGAPORE 339633
",,,339633,6293 6732
W0015,SINGAPORE,WAECO IMPEX LIMITED-DOMETIC ASIA,6293 6732,,,,NET 30,,Dennis  - Spare part ,66379880/66379899,dennischan@wokeehong.com.sg,," 50 BENDEMEER ROAD
SINGAPORE 339633
",,,339633,6293 6732
W0016,SINGAPORE,WUI HONG ENTERPRISE (PTE) LTD,6293 6732,197400230N,,,NET 30,,MR GEORGE TOH LIONG HAI   ,6747 9864,georgetoh@wuihong.com.sg,," 50 BENDEMEER ROAD
SINGAPORE 339633
",,,339633,6293 6732
W0017,SINGAPORE,WN ENGINEERING SERVICES PTE LTD,6293 6732,200618057H,,,NET 30,,MR GEORGE TOH LIONG HAI   ,6747 9864,georgetoh@wuihong.com.sg,," 50 BENDEMEER ROAD
SINGAPORE 339633
",,,339633,6293 6732
W0018,SINGAPORE,WAH JOO SENG INTERNATIONAL TRADING PTE LTD**,6293 6732,,,,NET DUE,,Mr. Eddie,62983211,eddie@wahjooseng.com ,," 50 BENDEMEER ROAD
SINGAPORE 339633
",,,339633,6293 6732
W0019,SINGAPORE,WAN WANG (2000) PTE LTD,6293 6732,199904019M,,,NET DUE,,Mr. Eddie,62983211,eddie@wahjooseng.com ,," 50 BENDEMEER ROAD
SINGAPORE 339633
",,,339633,6293 6732
W0020,SINGAPORE,WONDER ELECTRIC MOTOR (S) PTE LTD,6293 6732,201219835Z,,,NET 30,,AP CHEW ,9128 8150,wondersg@singet.com.sg,," 50 BENDEMEER ROAD
SINGAPORE 339633
",,,339633,6293 6732
