code,name,country,phone,uen,customer_type,address_location,address_unit_no,address_postal_code,address_office_number,poc_first_name,poc_last_name,email,credit_term
M0003,MITSUBISHI HEAVY INDUSTRIES LTD,SINGAPORE,63284248 / hp 97521479,,Individual Owner,"317 UBI AVE1
SINGAPORE 
SINGAPORE 400317",,400317,93822300,MS XIAO RONG,,gana@singlong.com,NET DUE
M0004,MALAYSIA DAIRY INDUSTRIES PTE LTD,SINGAPORE,63284248 / hp 97521479,196300260D,Distributor,"317 UBI AVE1
SINGAPORE 
SINGAPORE 400317",,400317,93822300,MS XIAO RONG,,gana@singlong.com,NET 30
M0005,MEGA POWER ENGINEERING & TRADING,SINGAPORE,67477157 / 67475921 JOHNNY,40869100W,Distributor,"39 GENTING ROAD
SINGAPORE 349485
",,349485,93822300,MS XIAO RONG,,gana@singlong.com,NET 30
M0006,MALLAGHAN ENGINEERING,SINGAPORE,67477157 / 67475921 JOHNNY,,Individual Owner,"39 GENTING ROAD
SINGAPORE 349485
",,349485,93822300,MS XIAO RONG,,gana@singlong.com,NET DUE
M0007,MW IMPEX PTE LTD,SINGAPORE,67477157 / 67475921 JOHNNY,199702726N,Individual Owner,"39 GENTING ROAD
SINGAPORE 349485
",,349485,93822300,MS XIAO RONG,,gana@singlong.com,NET 30
M0008,MUA HIN POULTRY FARM PTE LTD,SINGAPORE,67477157 / 67475921 JOHNNY,197700851H,Individual Owner,"39 GENTING ROAD
SINGAPORE 349485
",,349485,93822300,MS XIAO RONG,,gana@singlong.com,NET DUE
M0009,MOOI HENG POULTRY PTE LTD,SINGAPORE,67477157 / 67475921 JOHNNY,198400297M,Individual Owner,"39 GENTING ROAD
SINGAPORE 349485
",,349485,93822300,MS XIAO RONG,,gana@singlong.com,NET DUE
M0010,MULTI FROZEN FOODSTUFFS TRADING,SINGAPORE,67477157 / 67475921 JOHNNY,,,"39 GENTING ROAD
SINGAPORE 349485
",,349485,93822300,MS XIAO RONG,,gana@singlong.com,NET DUE
M0011,MOK HUAT FROZEN PRODUCT,SINGAPORE,67477157 / 67475921 JOHNNY,41826300X,Individual Owner,"39 GENTING ROAD
SINGAPORE 349485
",,349485,93822300,MS XIAO RONG,,gana@singlong.com,NET DUE
M0012,MAPO TRADING (SINGAPORE) PTE LTD,SINGAPORE,67477157 / 67475921 JOHNNY,198001095D,Individual Owner,"39 GENTING ROAD
SINGAPORE 349485
",,349485,93822300,MS XIAO RONG,,gana@singlong.com,NET DUE
M0013,MAYFLOWER HOLIDAYS (S) PTE LTD,SINGAPORE,67477157 / 67475921 JOHNNY,,Individual Owner,"39 GENTING ROAD
SINGAPORE 349485
",,349485,93822300,MS XIAO RONG,,gana@singlong.com,NET DUE
M0014,MEIDI-YA SINGAPORE CO. (PTE) LTD,SINGAPORE,67477157 / 67475921 JOHNNY,198001029W,Individual Owner,"39 GENTING ROAD
SINGAPORE 349485
",,349485,93822300,MS XIAO RONG,,gana@singlong.com,NET DUE
M0015,MODERN DAIRY INDUSTRIES (B) SDN BHD,SINGAPORE,67477157 / 67475921 JOHNNY,,Individual Owner,"39 GENTING ROAD
SINGAPORE 349485
",,349485,8322 3575,MR GALLEN YONG,,,NET DUE
M0016,MILLENNIUM YAP,SINGAPORE,67477157 / 67475921 JOHNNY,52927714W,Individual Owner,"39 GENTING ROAD
SINGAPORE 349485
",,349485,8322 3575,MR GALLEN YONG,,,NET DUE
M0017,MRO KOREA CO. LTD,SINGAPORE,67477157 / 67475921 JOHNNY,,Individual Owner,"39 GENTING ROAD
SINGAPORE 349485
",,349485,8322 3575,MR GALLEN YONG,,,NET DUE
M0018,MASTERS CORPORATION PTE LTD,SINGAPORE,67477157 / 67475921 JOHNNY,198003926H,Individual Owner,"39 GENTING ROAD
SINGAPORE 349485
",,349485,8322 3575,MR GALLEN YONG,,,NET DUE
M0019,"MIT-AIR SALES CENTER, INC.",SINGAPORE,67477157 / 67475921 JOHNNY,na,Distributor,"39 GENTING ROAD
SINGAPORE 349485
",,349485,8322 3575,MR GALLEN YONG,,,NET DUE
M0020,MITSUBISHI CORPORATION (C810),SINGAPORE,67477157 / 67475921 JOHNNY,S55FC1163C,,"39 GENTING ROAD
SINGAPORE 349485
",,349485,8322 3575,MR GALLEN YONG,,,NET DUE
M0021,MARINA (GU) PTE LTD,SINGAPORE,67477157 / 67475921 JOHNNY,200105546M,,"39 GENTING ROAD
SINGAPORE 349485
",,349485,8322 3575,MR GALLEN YONG,,,NET 30
M0022,MIN HIANG FOOD PTE LTD,SINGAPORE,67477157 / 67475921 JOHNNY,199403070R,Fleet Owner,"39 GENTING ROAD
SINGAPORE 349485
",,349485,8322 3575,MR GALLEN YONG,,,NET DUE
M0023,MCKAY COMMERCIALS LTD,SINGAPORE,67477157 / 67475921 JOHNNY,,,"39 GENTING ROAD
SINGAPORE 349485
",,349485,8322 3575,MR GALLEN YONG,,,NET DUE
M0024,MGP INSTRUMENTS,SINGAPORE,67477157 / 67475921 JOHNNY,,,"39 GENTING ROAD
SINGAPORE 349485
",,349485,8322 3575,MR GALLEN YONG,,,NET DUE
M0025,MILLENIUM TRADING PTE LTD,SINGAPORE,67477157 / 67475921 JOHNNY,200605441C,,"39 GENTING ROAD
SINGAPORE 349485
",,349485,8322 3575,MR GALLEN YONG,,,NET DUE
M0026,MEDIACORP PTE LTD,SINGAPORE,67477157 / 67475921 JOHNNY,199201312E,,"39 GENTING ROAD
SINGAPORE 349485
",,349485,8322 3575,MR GALLEN YONG,,,NET DUE
M0027,MINISTRY OF HOME AFFAIRS-SINGAPORE POLICE FORCE,SINGAPORE,67477157 / 67475921 JOHNNY,,,"39 GENTING ROAD
SINGAPORE 349485
",,349485,8322 3575,MR GALLEN YONG,,,NET DUE
M0028,MCCORMICK INGREDIENTS SOUTHEAST ASIA PTE LTD,SINGAPORE,67477157 / 67475921 JOHNNY,197000904G,,"39 GENTING ROAD
SINGAPORE 349485
",,349485,8322 3575,MR GALLEN YONG,,,NET DUE
M0029,MINISTRY OF HOME AFFAIRS-S'PORE CIVIL DEF. FORCE,SINGAPORE,67477157 / 67475921 JOHNNY,,,"39 GENTING ROAD
SINGAPORE 349485
",,349485,8322 3575,MR GALLEN YONG,,,NET DUE
M0030,MITSUBISHI CORPORATION,SINGAPORE,67477157 / 67475921 JOHNNY,S55FC1163C,Individual Owner,"39 GENTING ROAD
SINGAPORE 349485
",,349485,8322 3575,MR GALLEN YONG,,,NET DUE
M0031,MCKAY COMMERCIALS LTD,SINGAPORE,67477157 / 67475921 JOHNNY,,,"39 GENTING ROAD
SINGAPORE 349485
",,349485,8322 3575,MR GALLEN YONG,,,NET DUE
M0032,MOHAMED MUSTAFA & SAMSUDDIN CO PTE LTD,SINGAPORE,67477157 / 67475921 JOHNNY,198900680Z,,"39 GENTING ROAD
SINGAPORE 349485
",,349485,8322 3575,MR GALLEN YONG,,,NET 30
M0033,MOTORVIVA PTE LTD,SINGAPORE,67477157 / 67475921 JOHNNY,199507614Z,,"39 GENTING ROAD
SINGAPORE 349485
",,349485,8322 3575,MR GALLEN YONG,,,NET DUE
M0034,MANDAI LINK LOGISTICS PTE LTD,SINGAPORE,67477157 / 67475921 JOHNNY,200600873W,Distributor,"39 GENTING ROAD
SINGAPORE 349485
",,349485,8322 3575,MR GALLEN YONG,,,NET 30
M0035,MENU PTE LTD,SINGAPORE,67477157 / 67475921 JOHNNY,199606126H,,"39 GENTING ROAD
SINGAPORE 349485
",,349485,8322 3575,MR GALLEN YONG,,,NET DUE
M0036,MEGA FOOD & BEVERAGE IND.,SINGAPORE,67477157 / 67475921 JOHNNY,53088831M,,"39 GENTING ROAD
SINGAPORE 349485
",,349485,8322 3575,MR GALLEN YONG,,,NET DUE
M0037,MU MEGA MOVERS PTE LTD,SINGAPORE,67477157 / 67475921 JOHNNY,200718547M,Individual Owner,"39 GENTING ROAD
SINGAPORE 349485
",,349485,8322 3575,MR GALLEN YONG,,,NET DUE
M0038,MAX-VALUE TRANSPORT,SINGAPORE,67477157 / 67475921 JOHNNY,52866686W,,"39 GENTING ROAD
SINGAPORE 349485
",,349485,8322 3575,MR GALLEN YONG,,,NET DUE
M0039,MAKOTO - YA (S) PTE LTD,SINGAPORE,67477157 / 67475921 JOHNNY,199200460E,Manufacturer,"39 GENTING ROAD
SINGAPORE 349485
",,349485,8322 3575,MR GALLEN YONG,,,NET DUE
M0040,MINISTRY OF HEALTH,SINGAPORE,67477157 / 67475921 JOHNNY,,,"39 GENTING ROAD
SINGAPORE 349485
",,349485,8322 3575,MR GALLEN YONG,,,NET DUE
M0041,MA OSMAN,SINGAPORE,67477157 / 67475921 JOHNNY,23297800W,Individual Owner,"39 GENTING ROAD
SINGAPORE 349485
",,349485,8322 3575,MR GALLEN YONG,,,NET DUE
M0042,MESCO LIMITED,SINGAPORE,67477157 / 67475921 JOHNNY,,Individual Owner,"39 GENTING ROAD
SINGAPORE 349485
",,349485,8322 3575,MR GALLEN YONG,,,NET DUE
M0043,MEIJI SEIKA (SINGAPORE ) PTE LTD,SINGAPORE,67477157 / 67475921 JOHNNY,196600314H,Manufacturer,"39 GENTING ROAD
SINGAPORE 349485
",,349485,8322 3575,MR GALLEN YONG,,,NET DUE
M0044,MG SOLUTION ENGINEERING AND CONTAINER PTE LTD,SINGAPORE,67477157 / 67475921 JOHNNY,,Distributor,"39 GENTING ROAD
SINGAPORE 349485
",,349485,8322 3575,MR GALLEN YONG,,,NET DUE
M0045,MR.WEE,SINGAPORE,67477157 / 67475921 JOHNNY,,Individual Owner,"39 GENTING ROAD
SINGAPORE 349485
",,349485,8322 3575,MR GALLEN YONG,,,NET DUE
M0046,"MITSUBISHI HEAVY INDUSTRIES,LTD",SINGAPORE,67477157 / 67475921 JOHNNY,,Individual Owner,"39 GENTING ROAD
SINGAPORE 349485
",,349485,8322 3575,MR GALLEN YONG,,,NET DUE
M0047,MCS LOGISTICS (S) PTE LTD,SINGAPORE,67477157 / 67475921 JOHNNY,,,"39 GENTING ROAD
SINGAPORE 349485
",,349485,8322 3575,MR GALLEN YONG,,,NET DUE
M0048,MASSTRON PTE LTD,SINGAPORE,67477157 / 67475921 JOHNNY,,Distributor,"39 GENTING ROAD
SINGAPORE 349485
",,349485,8322 3575,MR GALLEN YONG,,,NET DUE
M0049,MYCOFARM PTE LTD,SINGAPORE,67477157 / 67475921 JOHNNY,,Individual Owner,"39 GENTING ROAD
SINGAPORE 349485
",,349485,8322 3575,MR GALLEN YONG,,,NET DUE
M0050,MARINA MANDARIN HOTEL/WESTERN BANQUET DEPT.,SINGAPORE,67477157 / 67475921 JOHNNY,,Individual Owner,"39 GENTING ROAD
SINGAPORE 349485
",,349485,8322 3575,MR GALLEN YONG,,,NET DUE
M0051,MVO MARKETING (S) PTE LTD,SINGAPORE,67477157 / 67475921 JOHNNY,199708604K,Fleet Owner,"39 GENTING ROAD
SINGAPORE 349485
",,349485,8322 3575,MR GALLEN YONG,,,NET 30
M0052,MAESTROSOFT PTE LTD,SINGAPORE,67477157 / 67475921 JOHNNY,,,"39 GENTING ROAD
SINGAPORE 349485
",,349485,8322 3575,MR GALLEN YONG,,,NET DUE
M0053,MONOPOLE PTE LTD,SINGAPORE,67477157 / 67475921 JOHNNY,200921328Z,,"39 GENTING ROAD
SINGAPORE 349485
",,349485,8322 3575,MR GALLEN YONG,,,NET DUE
M0054,MR MICHAEL,SINGAPORE,67477157 / 67475921 JOHNNY,,Individual Owner,"39 GENTING ROAD
SINGAPORE 349485
",,349485,8322 3575,MR GALLEN YONG,,,NET DUE
M0055,MECPEC TRADING CO PTE LTD,SINGAPORE,67477157 / 67475921 JOHNNY,,Distributor,"39 GENTING ROAD
SINGAPORE 349485
",,349485,8322 3575,MR GALLEN YONG,,,NET DUE
M0056,MA TAK POULTRY DEALER,SINGAPORE,67477157 / 67475921 JOHNNY,52817785X,,"39 GENTING ROAD
SINGAPORE 349485
",,349485,8322 3575,MR GALLEN YONG,,,NET DUE
M0057,MAH LIAN MOTOR VEHICLE REPAIRER,SINGAPORE,67477157 / 67475921 JOHNNY,,Service Workshop,"39 GENTING ROAD
SINGAPORE 349485
",,349485,8322 3575,MR GALLEN YONG,,,NET DUE
M0058,MARCUS CHOW YEW CHIA,SINGAPORE,67477157 / 67475921 JOHNNY,,Individual Owner,"39 GENTING ROAD
SINGAPORE 349485
",,349485,8322 3575,MR GALLEN YONG,,,NET DUE
M0059,MOUNT FABER LEISURE GROUP PTE. LTD,SINGAPORE,67477157 / 67475921 JOHNNY,,Individual Owner,"39 GENTING ROAD
SINGAPORE 349485
",,349485,8322 3575,MR GALLEN YONG,,,NET 30
M0060,MANJYO TRADING,SINGAPORE,67477157 / 67475921 JOHNNY,36944100A,Individual Owner,"39 GENTING ROAD
SINGAPORE 349485
",,349485,8322 3575,MR GALLEN YONG,,,NET DUE
M0061,MARK MOTOR ENGINEERING PTE LTD,SINGAPORE,67477157 / 67475921 JOHNNY,,Fleet Owner,"39 GENTING ROAD
SINGAPORE 349485
",,349485,8322 3575,MR GALLEN YONG,,,NET DUE
M0062,MEGA FOOD TRADING PTE LTD,SINGAPORE,67477157 / 67475921 JOHNNY,,Individual Owner,"39 GENTING ROAD
SINGAPORE 349485
",,349485,8322 3575,MR GALLEN YONG,,,NET DUE
M0063,MAESTRO FOODS LTD,SINGAPORE,67477157 / 67475921 JOHNNY,,,"39 GENTING ROAD
SINGAPORE 349485
",,349485,8322 3575,MR GALLEN YONG,,,NET DUE
M0064,MEGU CATERING CONCEPTS PTE LTD,SINGAPORE,67477157 / 67475921 JOHNNY,,Individual Owner,"39 GENTING ROAD
SINGAPORE 349485
",,349485,8322 3575,MR GALLEN YONG,,,NET DUE
M0065,MENG HUI & SONS CO.,SINGAPORE,67477157 / 67475921 JOHNNY,,Individual Owner,"39 GENTING ROAD
SINGAPORE 349485
",,349485,8322 3575,MR GALLEN YONG,,,NET DUE
M0066,MASTER COOL ENGINEERING PTE LTD,SINGAPORE,67477157 / 67475921 JOHNNY,,,"39 GENTING ROAD
SINGAPORE 349485
",,349485,8322 3575,MR GALLEN YONG,,,NET DUE
M0067,MANNA 360 PTE LTD,SINGAPORE,67477157 / 67475921 JOHNNY,201220834E,Individual Owner,"39 GENTING ROAD
SINGAPORE 349485
",,349485,8322 3575,MR GALLEN YONG,,,NET DUE
M0068,MARTIN BROWER SINGAPORE PTE LTD,SINGAPORE,67477157 / 67475921 JOHNNY,,Individual Owner,"39 GENTING ROAD
SINGAPORE 349485
",,349485,8322 3575,MR GALLEN YONG,,,NET 30
M0069,MICROSPACE RAPID PTE LTD,SINGAPORE,67477157 / 67475921 JOHNNY,200707777E,Individual Owner,"39 GENTING ROAD
SINGAPORE 349485
",,349485,8322 3575,MR GALLEN YONG,,,NET DUE
M0070,METADESIGN (S) PTE LTD,SINGAPORE,67477157 / 67475921 JOHNNY,,Individual Owner,"39 GENTING ROAD
SINGAPORE 349485
",,349485,8322 3575,MR GALLEN YONG,,,NET DUE
M0071,MBS BUSINESS SOLUTIONS PTE LTD,SINGAPORE,67477157 / 67475921 JOHNNY,201109034R,Individual Owner,"39 GENTING ROAD
SINGAPORE 349485
",,349485,8322 3575,MR GALLEN YONG,,,NET DUE
M0072,MCDONALD INDUSTRIES (S) PTE LTD,SINGAPORE,67477157 / 67475921 JOHNNY,,Individual Owner,"39 GENTING ROAD
SINGAPORE 349485
",,349485,8322 3575,MR GALLEN YONG,,,NET DUE
M0073,MARUKAWA TRADING (S) PTE LTD,SINGAPORE,67477157 / 67475921 JOHNNY,201134805W,Individual Owner,"39 GENTING ROAD
SINGAPORE 349485
",,349485,9190 1075,NICHOLAS ALOTHA,,,NET DUE
M0074,MOK SENG BAK KEE PTE LTD,SINGAPORE,67477157 / 67475921 JOHNNY,,Fleet Owner,"39 GENTING ROAD
SINGAPORE 349485
",,349485,9190 1075,NICHOLAS ALOTHA,,,NET DUE
M0075,MEGACHEM LIMITED,SINGAPORE,67477157 / 67475921 JOHNNY,,Fleet Owner,"39 GENTING ROAD
SINGAPORE 349485
",,349485,9190 1075,NICHOLAS ALOTHA,,,NET DUE
M0076,MULTIRICH F&B MANAGEMENT PTE LTD,SINGAPORE,67477157 / 67475921 JOHNNY,200407763W,Individual Owner,"39 GENTING ROAD
SINGAPORE 349485
",,349485,9190 1075,NICHOLAS ALOTHA,,,NET DUE
M0077,MARINA BAY HOTEL PTE LTD,SINGAPORE,67477157 / 67475921 JOHNNY,198105199K,Individual Owner,"39 GENTING ROAD
SINGAPORE 349485
",,349485,9190 1075,NICHOLAS ALOTHA,,,NET DUE
M0078,MATTRESS INTERNATIONAL P/L,SINGAPORE,67477157 / 67475921 JOHNNY,,Fleet Owner,"39 GENTING ROAD
SINGAPORE 349485
",,349485,9190 1075,NICHOLAS ALOTHA,,,NET DUE
M0079,MERAH ENGINEERING PTE LTD,SINGAPORE,67477157 / 67475921 JOHNNY,NA,Service Workshop,"39 GENTING ROAD
SINGAPORE 349485
",,349485,9190 1075,NICHOLAS ALOTHA,,,NET DUE
M0080,MES SINGAPORE PTE LTD,SINGAPORE,67477157 / 67475921 JOHNNY,,,"39 GENTING ROAD
SINGAPORE 349485
",,349485,9190 1075,NICHOLAS ALOTHA,,,NET DUE
M0081,MIGLIORE FRENO PTE. LTD.,SINGAPORE,67477157 / 67475921 JOHNNY,,Fleet Owner,"39 GENTING ROAD
SINGAPORE 349485
",,349485,9190 1075,NICHOLAS ALOTHA,,,NET DUE
M0082,MAI SIN MANUFACTURER OF OFFICE & HOME FURNISHINGS,SINGAPORE,67477157 / 67475921 JOHNNY,,Individual Owner,"39 GENTING ROAD
SINGAPORE 349485
",,349485,9190 1075,NICHOLAS ALOTHA,,,NET DUE
M0083,MCT TRADER LLP,SINGAPORE,67477157 / 67475921 JOHNNY,,Distributor,"39 GENTING ROAD
SINGAPORE 349485
",,349485,9190 1075,NICHOLAS ALOTHA,,,NET DUE
M0084,MES LOGISTICS PTE LTD,SINGAPORE,67477157 / 67475921 JOHNNY,,Fleet Owner,"39 GENTING ROAD
SINGAPORE 349485
",,349485,9190 1075,NICHOLAS ALOTHA,,,NET DUE
M0085,MEAD JOHNSON NUTRITION (ASIA PACIFIC) PTE LTD,SINGAPORE,67477157 / 67475921 JOHNNY,,Manufacturer,"39 GENTING ROAD
SINGAPORE 349485
",,349485,9190 1075,NICHOLAS ALOTHA,,,NET 30
M0086,MATRIX INGREDIENTS PTE LTD,SINGAPORE,67477157 / 67475921 JOHNNY,,Individual Owner,"39 GENTING ROAD
SINGAPORE 349485
",,349485,9190 1075,NICHOLAS ALOTHA,,,NET DUE
M0087,MEGAFAB ENGINEERING PTE LTD,SINGAPORE,67477157 / 67475921 JOHNNY,199302788W,Individual Owner,"39 GENTING ROAD
SINGAPORE 349485
",,349485,9190 1075,NICHOLAS ALOTHA,,,NET DUE
M0088,MARINET SERVICES PTE LTD,SINGAPORE,67477157 / 67475921 JOHNNY,,Fleet Owner,"39 GENTING ROAD
SINGAPORE 349485
",,349485,9190 1075,NICHOLAS ALOTHA,,,NET DUE
M0089,"MINA ASIH,CV",SINGAPORE,67477157 / 67475921 JOHNNY,,,"39 GENTING ROAD
SINGAPORE 349485
",,349485,9190 1075,NICHOLAS ALOTHA,,,NET DUE
M0090,MUNASIB SANAYE TECHIZAT (MST),SINGAPORE,67477157 / 67475921 JOHNNY,,,"39 GENTING ROAD
SINGAPORE 349485
",,349485,9190 1075,NICHOLAS ALOTHA,,,NET DUE
M0091,Mount Alvernia Hospital,SINGAPORE,67477157 / 67475921 JOHNNY,,Individual Owner,"39 GENTING ROAD
SINGAPORE 349485
",,349485,9190 1075,NICHOLAS ALOTHA,,,NET 30
M0092,MEGA AUTO PTE LTD,SINGAPORE,67477157 / 67475921 JOHNNY,,Service Workshop,"39 GENTING ROAD
SINGAPORE 349485
",,349485,9190 1075,NICHOLAS ALOTHA,,,NET DUE
M0093,MIT-AIR SALES CENTER INC.,SINGAPORE,67477157 / 67475921 JOHNNY,N.A.,Distributor,"39 GENTING ROAD
SINGAPORE 349485
",,349485,9190 1075,NICHOLAS ALOTHA,,,NET DUE
M0094,MYCOFARM MUSHROOM PTE LTD,SINGAPORE,67477157 / 67475921 JOHNNY,,Individual Owner,"39 GENTING ROAD
SINGAPORE 349485
",,349485,9190 1075,NICHOLAS ALOTHA,,,NET DUE
M0095,MOBILE SYSTEMS ASIA PTE LTD,SINGAPORE,67477157 / 67475921 JOHNNY,,,"39 GENTING ROAD
SINGAPORE 349485
",,349485,9190 1075,NICHOLAS ALOTHA,,,NET DUE
M0096,MORORAN HOLDINGS PTE LTD,SINGAPORE,67477157 / 67475921 JOHNNY,200518049N,Individual Owner,"39 GENTING ROAD
SINGAPORE 349485
",,349485,9190 1075,NICHOLAS ALOTHA,,,NET DUE
M0097,MOVA AUTOMOTIVE PTE LTD,SINGAPORE,67477157 / 67475921 JOHNNY,,Service Workshop,"39 GENTING ROAD
SINGAPORE 349485
",,349485,9190 1075,NICHOLAS ALOTHA,,,NET DUE
M0098,MOH SENG BUCK KEE PTE LTD,SINGAPORE,67477157 / 67475921 JOHNNY,200805699H,Individual Owner,"39 GENTING ROAD
SINGAPORE 349485
",,349485,9190 1075,NICHOLAS ALOTHA,,,NET DUE
M0099,MARSHELL ASIA PACIFIC PTE LTD,SINGAPORE,67477157 / 67475921 JOHNNY,200913722G,Individual Owner,"39 GENTING ROAD
SINGAPORE 349485
",,349485,9190 1075,NICHOLAS ALOTHA,,,NET DUE
M0100,MS AIR-CON & REFRIGERATION ENGINEERING,SINGAPORE,67477157 / 67475921 JOHNNY,,,"39 GENTING ROAD
SINGAPORE 349485
",,349485,9190 1075,NICHOLAS ALOTHA,,,NET DUE
M0101,MAPLE FREIGHT EXPRESS (S) PTE LTD,SINGAPORE,67477157 / 67475921 JOHNNY,,Fleet Owner,"39 GENTING ROAD
SINGAPORE 349485
",,349485,9190 1075,NICHOLAS ALOTHA,,,NET DUE
M0102,MAYSON BAKERY PTE LTD,SINGAPORE,67477157 / 67475921 JOHNNY,199905083,Individual Owner,"39 GENTING ROAD
SINGAPORE 349485
",,349485,9190 1075,NICHOLAS ALOTHA,,,NET DUE
M0103,MASSIVE TRADING & AUTO,SINGAPORE,67477157 / 67475921 JOHNNY,,,"39 GENTING ROAD
SINGAPORE 349485
",,349485,9190 1075,NICHOLAS ALOTHA,,,NET DUE
M0104,MONZONE AIR-CONDITIONING PTE LTD,SINGAPORE,67477157 / 67475921 JOHNNY,,,"39 GENTING ROAD
SINGAPORE 349485
",,349485,9190 1075,NICHOLAS ALOTHA,,,NET DUE
M0105,MJ FOOD INDUSTRY PTE LTD,SINGAPORE,67477157 / 67475921 JOHNNY,201608949R,Individual Owner,"39 GENTING ROAD
SINGAPORE 349485
",,349485,9190 1075,NICHOLAS ALOTHA,,,NET DUE
M0106,MW MEDICAL PTE LTD,SINGAPORE,67477157 / 67475921 JOHNNY,,Individual Owner,"39 GENTING ROAD
SINGAPORE 349485
",,349485,9190 1075,NICHOLAS ALOTHA,,,NET DUE
M0107,MAPLE VEHICLE LEASING PTE LTD,SINGAPORE,67477157 / 67475921 JOHNNY,201634195H,Individual Owner,"39 GENTING ROAD
SINGAPORE 349485
",,349485,9190 1075,NICHOLAS ALOTHA,,,NET DUE
M0108,MALCA-AMIT SINGAPORE PTE LTD,SINGAPORE,67477157 / 67475921 JOHNNY,,Fleet Owner,"39 GENTING ROAD
SINGAPORE 349485
",,349485,9190 1075,NICHOLAS ALOTHA,,,NET DUE
M0109,MHE MACHINERY INTERNATIONAL PTE LTD,SINGAPORE,67477157 / 67475921 JOHNNY,,,"39 GENTING ROAD
SINGAPORE 349485
",,349485,9190 1075,NICHOLAS ALOTHA,,,NET DUE
M0110,M'GO FILMS PTE.LTD.,SINGAPORE,67477157 / 67475921 JOHNNY,201013125E,Individual Owner,"39 GENTING ROAD
SINGAPORE 349485
",,349485,9190 1075,NICHOLAS ALOTHA,,,NET DUE
M0111,MOVON SOLUTIONS PTE LTD,SINGAPORE,67477157 / 67475921 JOHNNY,200721485K,Fleet Owner,"39 GENTING ROAD
SINGAPORE 349485
",,349485,9190 1075,NICHOLAS ALOTHA,,,NET DUE
M0112,MAXWYN PROPERTIES PTE LTD,SINGAPORE,67477157 / 67475921 JOHNNY,198902903G,Individual Owner,"39 GENTING ROAD
SINGAPORE 349485
",,349485,9190 1075,NICHOLAS ALOTHA,,,NET DUE
M0113,METRO WEALTH HOLDINGS PTE LTD,SINGAPORE,67477157 / 67475921 JOHNNY,,Individual Owner,"39 GENTING ROAD
SINGAPORE 349485
",,349485,9190 1075,NICHOLAS ALOTHA,,,NET DUE
M0114,MIRABADA CORPORATION PTE LTD,SINGAPORE,67477157 / 67475921 JOHNNY,201703677K,Individual Owner,"39 GENTING ROAD
SINGAPORE 349485
",,349485,9190 1075,NICHOLAS ALOTHA,,,NET DUE
M0115,MUI HUAT COCONUTS TRADING ENTERPRISE,SINGAPORE,67477157 / 67475921 JOHNNY,,Individual Owner,"39 GENTING ROAD
SINGAPORE 349485
",,349485,9190 1075,NICHOLAS ALOTHA,,,NET DUE
M0116,MENG KEE EATARI PTE LTD,SINGAPORE,67477157 / 67475921 JOHNNY,201533157Z,Individual Owner,"39 GENTING ROAD
SINGAPORE 349485
",,349485,9190 1075,NICHOLAS ALOTHA,,,NET DUE
M0117,MERLIN MOTOR & ENGINEERING WORKS,SINGAPORE,67477157 / 67475921 JOHNNY,07875300K,Service Workshop,"39 GENTING ROAD
SINGAPORE 349485
",,349485,9190 1075,NICHOLAS ALOTHA,,,NET DUE
M0118,MS FOOD TRADING PTE LTD,SINGAPORE,67477157 / 67475921 JOHNNY,,Individual Owner,"39 GENTING ROAD
SINGAPORE 349485
",,349485,9190 1075,NICHOLAS ALOTHA,,,NET DUE
M0119,MASINDO LOGISTICS PTE LTD,SINGAPORE,67477157 / 67475921 JOHNNY,200301939M,Individual Owner,"39 GENTING ROAD
SINGAPORE 349485
",,349485,9190 1075,NICHOLAS ALOTHA,,,NET DUE
M0120,MOBETTER PTE. LTD.,SINGAPORE,67477157 / 67475921 JOHNNY,201826793R,,"39 GENTING ROAD
SINGAPORE 349485
",,349485,9190 1075,NICHOLAS ALOTHA,,,NET DUE
M0121,MATRIX STAR MARKETING PTE LTD,SINGAPORE,67477157 / 67475921 JOHNNY,201301052R,Individual Owner,"39 GENTING ROAD
SINGAPORE 349485
",,349485,9190 1075,NICHOLAS ALOTHA,,,NET DUE
M0122,MEDICAL IMAGING SYSTEMS PTE LTD,SINGAPORE,67477157 / 67475921 JOHNNY,,,"39 GENTING ROAD
SINGAPORE 349485
",,349485,9190 1075,NICHOLAS ALOTHA,,,NET DUE
M0123,MV TRADERS PTE LTD,SINGAPORE,67477157 / 67475921 JOHNNY,200808182R,Distributor,"39 GENTING ROAD
SINGAPORE 349485
",,349485,9190 1075,NICHOLAS ALOTHA,,,NET DUE
M0124,M WHEELS,SINGAPORE,67477157 / 67475921 JOHNNY,,Fleet Owner,"39 GENTING ROAD
SINGAPORE 349485
",,349485,9190 1075,NICHOLAS ALOTHA,,,NET DUE
M0125,MASTER CAR SPRAY SERVICE,SINGAPORE,67477157 / 67475921 JOHNNY,,,"39 GENTING ROAD
SINGAPORE 349485
",,349485,9190 1075,NICHOLAS ALOTHA,,,NET DUE
M0126,MODERN AUTOMOTIVE SERVICES PTE. LTD.,SINGAPORE,67477157 / 67475921 JOHNNY,,,"39 GENTING ROAD
SINGAPORE 349485
",,349485,9190 1075,NICHOLAS ALOTHA,,,NET DUE
M0127,MONGKOK DIM SUM PTE LTD,SINGAPORE,67477157 / 67475921 JOHNNY,201211743K,Individual Owner,"39 GENTING ROAD
SINGAPORE 349485
",,349485,9190 1075,NICHOLAS ALOTHA,,,NET DUE
