code,origin_store_id,destination_store_id,product_id_in,adjustment_in,type_in,product_id_out,adjustment_out,type_out,reason_in
661,ST,TL,SSA512T040A,40,Goods Receipt,SSA512T040A,-1,Item Transfer,REFER TO VEC NO:YL3982
730,ST,TL,SSA512T040A,40,Goods Receipt,SSA512T040A,-3,Item Transfer,REFER TO VEC NO:YL2642
804,ST,TL,SSA512T040A,40,Goods Receipt,SSA512T040A,-1,Item Transfer,REFER TO VEC NO:YK2477
812,ST,TL,SSA512T040A,40,Goods Receipt,SSA512T040A,-2,Item Transfer,REFER TO VEC NO:YL5496
4577,ST,WD,SSA512T040A,40,Goods Receipt,SSA512T040A,-2,Item Adjustment,ISSUE TO NORTHLINK ON 21/06/14
703,ST,TL,SSA512T040A,40,Goods Receipt,SSA512T040A,-2,Item Transfer,REFER TO VEC NO:YN803
4621,ST,TL,SSA512T040A,40,Goods Receipt,SSA512T040A,-2,Item Adjustment,ISSUE TO EDWIN-E2-C415ES24FG -2SET- 26/09/2014
4639,ST,WD,SSA512T040A,40,Goods Receipt,SSA512T040A,-2,Item Adjustment,ISSUE TO NORTHLINK ON 28/10/14
2729,ST,TL,CSA553A044,50,Goods Receipt,CSA553A044,-1,Item Transfer,REFER TO VEC NO: GBB1511HJ-892-TAKEN BY RAJA
2513,ST,TL,CSA553A044,50,Goods Receipt,CSA553A044,-1,Item Transfer,REFER TO VEC NO: YN917HJ-730-TAKEN BY RAJA
2591,ST,TL,CSA553A044,50,Goods Receipt,CSA553A044,-1,Item Transfer,REFER TO VEC NO: YN917HJ-798-TAKEN BY RAJA
1354,ST,TL,CSA553A044,50,Goods Receipt,CSA553A044,-1,Item Transfer,REFER TO VEC NO:GZ3509...HJ024
1110,ST,TL,29255,10,Goods Receipt,29255,-2,Item Transfer,ISSUE TO MRU UNDER P/O NO:3058
742,ST,TL,29255,10,Goods Receipt,29255,-1,Item Transfer,LOAN TO DORIS FOR FHA 2012
364,ST,TL,5550303,10,Goods Receipt,5550303,-3,Item Transfer,MRU : PO2965
465,ST,TL,5550703,7,Goods Receipt,5550703,-3,Item Transfer,STOCK ISSUE TO MRU..REFER TO P/O NO:2981..2973
846,ST,TL,56253,1,Goods Receipt,56253,-1,Item Transfer,FOR MRU PO 3030 REVISED
743,ST,TL,56704,6,Goods Receipt,56704,-1,Item Transfer,LOAN TO DORIS FOR FHA 2012
2011,ST,WD,TCP24K,1,Item Adjustment,TCP24K,-1,Item Transfer,STOCK ISSUE TO NORTHLINK ON 05/10/12
432,TL,ST,51902,20,Item Transfer,51902,-20,Item Transfer,TRANFER BACK TO STORE
293,ST,TL,12745,1,Goods Receipt,12745,-1,Item Transfer,SVS DEPT VEH NO: YJ6226
1728,ST,TL,DSP-08,13,Item Adjustment,DSP-08,-2,Item Transfer,REFER TO VEC NO:GQ6912-SC057
1314,ST,TL,DSP-08,13,Item Adjustment,DSP-08,-1,Item Transfer,REFER TO VEC NO:YJ7042
3023,ST,TL,MD703-856,4,Item Adjustment,MD703-856,-1,Item Transfer,REFER TO VEC NO:YK2850-HJ 1131.TAKEN BY RAJA
3381,ST,TL,MD703-856,4,Item Adjustment,MD703-856,-1,Item Transfer,REFER TO VEC NO:YJ7287--HJ-1411-TAKEN BY RAJA
3248,ST,TL,MD703-856,4,Item Adjustment,MD703-856,-1,Item Transfer,REFER TO VEC NO:YM5203-HJ-1309-TAKEN BY JOHNSON
3068,ST,TL,MD703-856,4,Item Adjustment,MD703-856,-1,Item Transfer,REFER TO VEC NO:YM7307-HJ 1168-TAKEN BY RAJA
403,ST,TL,MM408992L,5,Item Adjustment,MM408992L,-1,Item Transfer,REFER TO VEC NO:YK9321
407,ST,TL,MM408992L,5,Item Adjustment,MM408992L,-1,Item Transfer,REFER TO VEC NO:YM5082
384,ST,TL,MM408992L,5,Item Adjustment,MM408992L,-1,Item Transfer,REFER TO VEC NO:YM7777
413,ST,TL,MM408992L,5,Item Adjustment,MM408992L,-1,Item Transfer,REFER TO VEC NO:YN906
4545,TL,ST,TCP11FOR,5,Item Adjustment,TCP11FOR,-5,Item Adjustment,as per request by doris-for invoice customer
492,ST,TL,R1047-0407,10,Goods Receipt,R1047-0407,-1,Item Transfer,"REFER TO VEC NO:YL2439,,YJ2279"
526,ST,TL,R1047-0407,10,Goods Receipt,R1047-0407,-1,Item Transfer,REFER TO VEC NO:YM3973..YL8345.GBB984..GBA5880
470,ST,TL,R1047-0407,10,Goods Receipt,R1047-0407,-1,Item Transfer,REFER TO VEC NO:GBB9897...GZ5375
4531,ST,TL,R1047-0407,10,Goods Receipt,R1047-0407,-1,Item Adjustment,REFER TO VEC NO:YM8621-HJ-2221-TAKEN BY RAJA
528,ST,TL,R1047-0407,10,Goods Receipt,R1047-0407,-1,Item Transfer,REFER TO VEC NO:YM107
484,ST,TL,R1047-0407,10,Goods Receipt,R1047-0407,-1,Item Transfer,REFER TO VEC NO:XD1322
506,ST,TL,R1047-0407,10,Goods Receipt,R1047-0407,-1,Item Transfer,REFER TO VEC NO:YM1225
352,ST,TL,R1047-0407,10,Goods Receipt,R1047-0407,-1,Item Transfer,REFER TO VEC NO:GBB3132
392,ST,TL,R1047-0407,10,Goods Receipt,R1047-0407,-1,Item Transfer,REFER TO VEC NO:YM6072
403,ST,TL,R1047-0407,10,Goods Receipt,R1047-0407,-1,Item Transfer,REFER TO VEC NO:YK9321
422,ST,TL,CCA-535-100,5,Goods Receipt,CCA-535-100,-1,Item Transfer,REFER TO VEC NO:XB7675
493,ST,TL,CCA-535-100,5,Goods Receipt,CCA-535-100,-1,Item Transfer,REFER TO VEC NO:YN1999
355,TL,WD,B4IPB,1,Item Transfer,B4IPB,-1,Item Transfer,REFER TO TRANFER NO:350
334,TL,ST,SAA512A103,1,Item Transfer,SAA512A103,-1,Item Transfer,RETURN TO STORE..REFER TO VEC NO:YL890
1554,ST,TL,B362304-2RS,50,Goods Receipt,B362304-2RS,-1,Item Transfer,VEH. YN1741
575,ST,TL,B362304-2RS,50,Goods Receipt,B362304-2RS,-1,Item Transfer,ISSUED TO THIS VECH NO:YN2479
389,ST,TL,B362304-2RS,50,Goods Receipt,B362304-2RS,-1,Item Transfer,REFER TO VEC NO:YM5745
548,ST,TL,B362304-2RS,50,Goods Receipt,B362304-2RS,-1,Item Transfer,REFER TO VEC NO:YL2439..YM1265..YN2776
616,ST,TL,B362304-2RS,50,Goods Receipt,B362304-2RS,-1,Item Transfer,SVS VEH YN1902
544,ST,TL,B362304-2RS,50,Goods Receipt,B362304-2RS,-1,Item Transfer,REFER TO VEC NO:YN2479
1458,ST,TL,B362304-2RS,50,Goods Receipt,B362304-2RS,-1,Item Transfer,REFER TO VEC NO:GBC4009D-HJ-079
342,ST,TL,B362304-2RS,50,Goods Receipt,B362304-2RS,-1,Item Transfer,REFER TO VEC NO:YL2993..YM274
361,ST,TL,B362304-2RS,50,Goods Receipt,B362304-2RS,-1,Item Transfer,REFER TO VEC NO:YK7232
1746,ST,TL,B362304-2RS,50,Goods Receipt,B362304-2RS,-1,Item Transfer,REFER TO VEC NO:YM9856-HJ-268-TAKEN BY RAJA
1618,ST,TL,B362304-2RS,50,Goods Receipt,B362304-2RS,-1,Item Transfer,REFER TO VEC NO:GBB1662-HJ-176
385,ST,TL,B362304-2RS,50,Goods Receipt,B362304-2RS,-2,Item Transfer,REFER TO VEC NO:YN1643
1611,ST,TL,B362304-2RS,50,Goods Receipt,B362304-2RS,-1,Item Transfer,REFER TO VEC NO:GBA7449-HJ-171
329,TL,ST,SSA512T040A,2,Item Transfer,SSA512T040A,-1,Item Transfer,RETURN TO ST:REFER TO TRANFER NO:325
341,ST,TL,AE-01-119,1,Item Adjustment,AE-01-119,-1,Item Transfer,REFER TO VEC NO:GP8944
1004,ST,TL,SSA512T040A,1,Item Transfer,SSA512T040A,-1,Item Transfer,REFER TO VEC NO:YM5628
570,ST,TL,B3608-2RS,2,Item Transfer,B3608-2RS,-2,Item Transfer,SVS DEPT YK5867
3923,ST,TL,RELZ-12HE,5,Item Adjustment,RELZ-12HE,-1,Item Transfer,REFER TO VEC YM9158-HJ-1773-TAKEN BY JOHNSON
538,ST,TL,RELZ-12HE,5,Item Adjustment,RELZ-12HE,-1,Item Transfer,"REFER TO VEC NO:GX8439..YK7565,GBC1126"
4677,ST,WD,89-BLACK-SIZE41,1,Item Transfer,89-BLACK-SIZE41,-1,Item Adjustment,ISSUE TO NORTHLINK ON 02/01/15
355,TL,WD,TCP11F2,1,Item Transfer,TCP11F2,-1,Item Transfer,REFER TO TRANFER NO:350
355,TL,WD,SSA431J013A,1,Item Transfer,SSA431J013A,-1,Item Transfer,REFER TO TRANFER NO:350
355,TL,WD,SSA551A105,2,Item Transfer,SSA551A105,-2,Item Transfer,REFER TO TRANFER NO:350
358,TL,ST,B2A57,1,Item Transfer,B2A57,-1,Item Transfer,RETURN TO STORE...REFER TO VEC NO:GU6187
4612,ST,WD,S2/2GANGON/OFFSW,5,Item Transfer,S2/2GANGON/OFFSW,-1,Item Adjustment,ISSUE TO NORTHLINK ON 04/09/14
520,ST,TL,156700-2770,40,Goods Receipt,156700-2770,-1,Item Transfer,REFER TO VEC NO:YM4677..YL2729..YL3839
929,ST,TL,156700-2770,40,Goods Receipt,156700-2770,-1,Item Transfer,REFER TO VEC NO:YM5364
902,ST,TL,156700-2770,40,Goods Receipt,156700-2770,-1,Item Transfer,REFER TO VEC NO:YM7248
418,ST,TL,F5-TU73-O,20,Goods Receipt,F5-TU73-O,-1,Item Transfer,REFER TO VEC NO:YL8772
451,ST,TL,F5-TU73-O,20,Goods Receipt,F5-TU73-O,-1,Item Transfer,"REFER TO VEC :YM3610,,YK2946,,YK2758..YJ9218..YJ2279..YL4046"
475,ST,TL,F5-TU73-O,20,Goods Receipt,F5-TU73-O,-1,Item Transfer,REFER TO VEC NO:YM431...GBB686..
483,ST,TL,F5-TU73-O,20,Goods Receipt,F5-TU73-O,-2,Item Transfer,REFER TO VEC NO:YL7287..GBA2783..YM5503
527,ST,TL,F5-TU73-O,20,Goods Receipt,F5-TU73-O,-1,Item Transfer,REFER TO VEC NO:YN1130
540,ST,TL,F5-TU73-O,20,Goods Receipt,F5-TU73-O,-1,Item Transfer,REFER TO VEC NO:YM431..GBB5583..YK7565..YL3312..YN1643..YL2559
569,ST,TL,F5-TU73-O,20,Goods Receipt,F5-TU73-O,-1,Item Transfer,SVS DEPT YL2753
532,ST,TL,F5-TU73-O,20,Goods Receipt,F5-TU73-O,-2,Item Transfer,REFER TO VEC NO:YM431...YJ9380..YJ9793..YM5203
422,ST,TL,F5-TU73-O,20,Goods Receipt,F5-TU73-O,-1,Item Transfer,REFER TO VEC NO:XB7675
496,ST,TL,F5-TU73-O,20,Goods Receipt,F5-TU73-O,-1,Item Transfer,ISSUED TO THIS VECHL NO:YM6965/YL2994/YM273P
545,ST,TL,F5-TU73-O,20,Goods Receipt,F5-TU73-O,-1,Item Transfer,REFER TO VEC NO:YM7045..YL2726..YM5418..GBB1511
413,ST,TL,F5-TU73-O,20,Goods Receipt,F5-TU73-O,-1,Item Transfer,REFER TO VEC NO:YN906
554,ST,TL,F5-TU73-O,20,Goods Receipt,F5-TU73-O,-1,Item Transfer,REFER TO VEC NO:YN469.YM1126..YM9499..YM7806
439,ST,TL,F5-TU73-O,20,Goods Receipt,F5-TU73-O,-1,Item Transfer,ISSUED THIS VECHL NO:GBB1176/XD4500/YM3754
461,ST,TL,F5-TU73-O,20,Goods Receipt,F5-TU73-O,-1,Item Transfer,REFER TO VEC NO:YL8934
507,ST,TL,F5-TU73-O,20,Goods Receipt,F5-TU73-O,-1,Item Transfer,REFER TO VEC NO:YM9310..
576,ST,TL,F5-TU73-O,20,Goods Receipt,F5-TU73-O,-1,Item Transfer,SVS VEH YL7941
616,ST,TL,MIT-FE83/70-S,10,Goods Receipt,MIT-FE83/70-S,-1,Item Transfer,SVS VEH YN1902
575,ST,TL,MIT-FE83/70-S,10,Goods Receipt,MIT-FE83/70-S,-1,Item Transfer,ISSUED TO THIS VECH NO:YN2479
544,ST,TL,MIT-FE83/70-S,10,Goods Receipt,MIT-FE83/70-S,-1,Item Transfer,REFER TO VEC NO:YN2479
488,ST,TL,MIT-FE83/70-S,10,Goods Receipt,MIT-FE83/70-S,-1,Item Transfer,REFER TO VEC NO:YN60
742,ST,TL,5524,20,Goods Receipt,5524,-1,Item Transfer,LOAN TO DORIS FOR FHA 2012
898,ST,TL,5524,20,Goods Receipt,5524,-9,Item Transfer,ISSUE TO MRU UNDER P/O NO:3039
465,ST,TL,5550703,10,Goods Receipt,5550703,-10,Item Transfer,STOCK ISSUE TO MRU..REFER TO P/O NO:2981..2973
395,ST,TL,70615,9,Goods Receipt,70615,-1,Item Transfer,TRANSFER FOR MRU
5088,ST,TL,TCP11F2W,1,Item Adjustment,TCP11F2W,-1,Item Adjustment,ISSUE TO EDWIN-E2-B415ES24FG -2SETS  31/08/2016
554,ST,TL,MM435190,20,Goods Receipt,MM435190,-1,Item Transfer,REFER TO VEC NO:YN469.YM1126..YM9499..YM7806
451,ST,TL,MM435190,20,Goods Receipt,MM435190,-1,Item Transfer,"REFER TO VEC :YM3610,,YK2946,,YK2758..YJ9218..YJ2279..YL4046"
475,ST,TL,MM435190,20,Goods Receipt,MM435190,-1,Item Transfer,REFER TO VEC NO:YM431...GBB686..
483,ST,TL,MM435190,20,Goods Receipt,MM435190,-2,Item Transfer,REFER TO VEC NO:YL7287..GBA2783..YM5503
527,ST,TL,MM435190,20,Goods Receipt,MM435190,-1,Item Transfer,REFER TO VEC NO:YN1130
540,ST,TL,MM435190,20,Goods Receipt,MM435190,-1,Item Transfer,REFER TO VEC NO:YM431..GBB5583..YK7565..YL3312..YN1643..YL2559
569,ST,TL,MM435190,20,Goods Receipt,MM435190,-1,Item Transfer,SVS DEPT YL2753
561,ST,TL,MM435190,20,Goods Receipt,MM435190,-1,Item Transfer,REFER TO VEC NO:YL3345..YL2979.YK6893..XB7675
532,ST,TL,MM435190,20,Goods Receipt,MM435190,-2,Item Transfer,REFER TO VEC NO:YM431...YJ9380..YJ9793..YM5203
496,ST,TL,MM435190,20,Goods Receipt,MM435190,-1,Item Transfer,ISSUED TO THIS VECHL NO:YM6965/YL2994/YM273P
545,ST,TL,MM435190,20,Goods Receipt,MM435190,-1,Item Transfer,REFER TO VEC NO:YM7045..YL2726..YM5418..GBB1511
461,ST,TL,MM435190,20,Goods Receipt,MM435190,-1,Item Transfer,REFER TO VEC NO:YL8934
507,ST,TL,MM435190,20,Goods Receipt,MM435190,-1,Item Transfer,REFER TO VEC NO:YM9310..
4610,ST,WD,B2A50,3,Goods Receipt,B2A50,-2,Item Adjustment,ISSUE TO NORTHLINK ON 26/08/14
436,TL,ST,F5-TU73-O,1,Item Transfer,F5-TU73-O,-1,Item Transfer,WRONGLY WRITE PART NO:REFR TO TRANFER ID:422
4909,GB,ST,RBDOSIKI-SS1105,8,Goods Receipt,RBDOSIKI-SS1105,-6,Item Adjustment,REFER TO ADJUSTMENT 5876 WRONG WARDHOUSE
2083,ST,WD,TCP18C2-KT2,1,Goods Return,TCP18C2-KT2,-1,Item Transfer,ISSUE TO NORTHLINK ON 24/10/12
1169,ST,TL,ACA226B401F,2,Goods Receipt,ACA226B401F,-2,Item Transfer,FOR MRU PO:3060
4933,TL,ST,SAA382A006,1,Item Adjustment,SAA382A006,-1,Item Adjustment,AS PER REQUEST BY RICKY
3513,ST,TL,ACA231C002,1,Goods Return,ACA231C002,-1,Item Transfer,SEND TO INDONESIA..WATING FOR MR HL LIM FOR DISCOUNT PERCENT-REFER TO CP-1545
2678,ST,TL,54-60006-10,2,Item Transfer,54-60006-10,-1,Item Transfer,REFER TO VEC NO: YM7117HJ-857-TAKEN BY RAJA
590,ST,TL,MM435190,9,Item Transfer,MM435190,-1,Item Transfer,SVS VEH
580,ST,TL,MM435190,9,Item Transfer,MM435190,-1,Item Transfer,SVS VEH YL2990
598,ST,TL,MM435190,9,Item Transfer,MM435190,-1,Item Transfer,SVS VEH YL2729
576,ST,TL,MM435190,9,Item Transfer,MM435190,-1,Item Transfer,SVS VEH YL7941
579,ST,TL,MM435190,9,Item Transfer,MM435190,-2,Item Transfer,FOR HL LIM CUSTOMER( TRANSFER BY YOYO)
582,ST,TL,MM435190,9,Item Transfer,MM435190,-1,Item Transfer,SVS VEH YL2999
592,ST,TL,MM435190,9,Item Transfer,MM435190,-1,Item Transfer,SVS VEH YL3004
599,ST,TL,MM435190,9,Item Transfer,MM435190,-1,Item Transfer,SVS VEH YK7707
582,ST,TL,F5-TU73-O,8,Item Transfer,F5-TU73-O,-1,Item Transfer,SVS VEH YL2999
592,ST,TL,F5-TU73-O,8,Item Transfer,F5-TU73-O,-1,Item Transfer,SVS VEH YL3004
599,ST,TL,F5-TU73-O,8,Item Transfer,F5-TU73-O,-1,Item Transfer,SVS VEH YK7707
606,ST,TL,F5-TU73-O,8,Item Transfer,F5-TU73-O,-1,Item Transfer,SVS VEH YN1189
580,ST,TL,F5-TU73-O,8,Item Transfer,F5-TU73-O,-1,Item Transfer,SVS VEH YL2990
598,ST,TL,F5-TU73-O,8,Item Transfer,F5-TU73-O,-1,Item Transfer,SVS VEH YL2729
590,ST,TL,F5-TU73-O,8,Item Transfer,F5-TU73-O,-1,Item Transfer,SVS VEH
600,ST,TL,F5-TU73-O,8,Item Transfer,F5-TU73-O,-1,Item Transfer,SVS VEH YK2689X
4880,ST,TL,R1LY4J24,18,Item Transfer,R1LY4J24,-18,Item Adjustment,ST STOCK TRANSFER OUT
2709,ST,TL,TSJ531B014A,1,Item Transfer,TSJ531B014A,-1,Item Transfer,REFER TO VEC NO: YM5174HJ-877-TAKEN BY RAJA
425,ST,TL,SSA387B114,1,Item Transfer,SSA387B114,-1,Item Transfer,REFER TO VEC NO:YN1733
4850,TL,ST,38615900,1,Item Transfer,38615900,-1,Item Adjustment,REFER TO ASSEMBLY NO:50209 -E2-A415ES24FG -3SET -27/10/2015
2153,ST,TL,B2A39,3,Item Transfer,B2A39,-1,Item Transfer,REFER TO VEC NO:YM7790HJ-547-TAKEN BY RAJA
2042,ST,TL,B2A39,3,Item Transfer,B2A39,-1,Item Transfer,REFER TO VEC NO:YM8939-HJ-457-TAKEN BY RAJA
2135,ST,TL,B2A39,3,Item Transfer,B2A39,-1,Item Transfer,REFER TO VEC NO:YM3567-HJ-31-TAKEN BY RAJA
554,ST,TL,B2B28,5,Goods Receipt,B2B28,-1,Item Transfer,REFER TO VEC NO:YN469.YM1126..YM9499..YM7806
538,ST,TL,B2B28,5,Goods Receipt,B2B28,-1,Item Transfer,"REFER TO VEC NO:GX8439..YK7565,GBC1126"
558,ST,TL,B2B28,5,Goods Receipt,B2B28,-1,Item Transfer,REFER TO VEC NO:YN2479.YL1677
630,ST,TL,B2B28,5,Goods Receipt,B2B28,-1,Item Transfer,SVS VEH YM429
805,ST,TL,B2B28,5,Goods Receipt,B2B28,-1,Item Transfer,REFER TO VEC NO:YM133
4747,ST,WD,GANOGN-4009,10,Goods Receipt,GANOGN-4009,-1,Item Adjustment,ISSUE TO NORTHLINK ON 20/05/15
1577,ST,TL,BBIB12V,20,Goods Receipt,BBIB12V,-2,Item Transfer,ISSUE TO EDWIN ON 10/08/12-E2-A415ES12-3SETS
624,ST,TL,FEFU10AMP-44610,2,Goods Return,FEFU10AMP-44610,-1,Item Transfer,SVS VEH YL8716
4521,TL,ST,85129090,8,Goods Receipt,85129090,-3,Item Adjustment,REFER TO ASSEMBLY NO:50136-E2-A415ES12FG-1SET
4885,ST,TL,FEFU-300A,25,Goods Receipt,FEFU-300A,-1,Item Adjustment,ISSUE TO EDWIN E2A230ES24FG-1 SET -14/12/2015
4885,ST,TL,F4-5/8-90F,50,Goods Receipt,F4-5/8-90F,-29,Item Adjustment,ISSUE TO EDWIN E2A230ES24FG-1 SET -14/12/2015
813,ST,TL,FEFU15AMP-44615,200,Goods Receipt,FEFU15AMP-44615,-10,Item Transfer,REFER TO VEC NO:YK2988
1597,ST,WD,FEFU15AMP-44615,200,Goods Receipt,FEFU15AMP-44615,-45,Item Transfer,ISSUE TO NORTHLINK ON 15/08/12
624,ST,TL,FEFU15AMP-44615,200,Goods Receipt,FEFU15AMP-44615,-1,Item Transfer,SVS VEH YL8716
632,ST,TL,FEFU15AMP-44615,200,Goods Receipt,FEFU15AMP-44615,-1,Item Transfer,ISSUED TO THIS VECHL NO:GQ6912
1449,ST,TL,FEFU15AMP-44615,200,Goods Receipt,FEFU15AMP-44615,-1,Item Transfer,REFER TO VEC NO:YL1470-SC-020
1064,ST,TL,FEFU15AMP-44615,200,Goods Receipt,FEFU15AMP-44615,-2,Item Transfer,REFER TO VEC NO:YK4046
1575,ST,TL,FEFU15AMP-44615,200,Goods Receipt,FEFU15AMP-44615,-3,Item Transfer,REFER TO VEC NO:YJ7042-SC-043
5283,TL,ST,TE202,2,Item Transfer,TE202,-1,Item Adjustment,REFER TO ASSEMBLY NO:50302--E2-A415ES24FG -2SET -14/07/2017
491,ST,TL,SSA431B091,3,Goods Receipt,SSA431B091,-2,Item Transfer,REFER TO VEC NO:YM2107
573,ST,TL,SSA431B091,3,Goods Receipt,SSA431B091,-1,Item Transfer,FOR MRU PO:3007 ONWARDS
477,ST,TL,77345,1,Goods Receipt,77345,-1,Item Transfer,ISSUE TO MRU..
477,ST,TL,29353,7,Goods Receipt,29353,-3,Item Transfer,ISSUE TO MRU..
477,ST,TL,29355,7,Goods Receipt,29355,-5,Item Transfer,ISSUE TO MRU..
537,ST,TL,70334,10,Goods Receipt,70334,-1,Item Transfer,ISSUE TO MRU..
477,ST,TL,8105-BLACK-SIZE41,2,Goods Receipt,8105-BLACK-SIZE41,-2,Item Transfer,ISSUE TO MRU..
605,ST,TL,BBSB12V-8671,28,Item Adjustment,BBSB12V-8671,-1,Item Transfer,SVS VEH YL8716
651,ST,TL,BBSB12V-8671,28,Item Adjustment,BBSB12V-8671,-2,Item Transfer,REFER TO VEC NO:YM1265
843,ST,TL,BBSB12V-8671,28,Item Adjustment,BBSB12V-8671,-1,Item Transfer,REFER TO VEC NO:YK6412
819,ST,WD,BBSB12V-8671,28,Item Adjustment,BBSB12V-8671,-10,Item Transfer,ISSUE TO NOTHLINK ON 24/04/12
937,ST,TL,BBSB12V-8671,28,Item Adjustment,BBSB12V-8671,-1,Item Transfer,REFER TO VEC NO:YJ3819
1396,ST,TL,BBSB12V-8671,28,Item Adjustment,BBSB12V-8671,-1,Item Transfer,REFER TO VEC NO:GU7792-
494,ST,TL,BBSB12V-8671,28,Item Adjustment,BBSB12V-8671,-2,Item Transfer,REFER TO VEC NO:YK6412
1770,ST,TL,B2A48,10,Goods Receipt,B2A48,-1,Item Transfer,REFER TO VEC NO:YJ9895-283TAKEN BY RAJA
1313,ST,TL,B2A48,10,Goods Receipt,B2A48,-1,Item Transfer,REFER TO VEC NO:YL8716
1650,ST,TL,B2A48,10,Goods Receipt,B2A48,-2,Item Transfer,REFER TO VEC NO:YK413-HJ-191
1823,ST,WD,B2A48,10,Goods Receipt,B2A48,-2,Item Transfer,ISSUE TO NORTHLINK ON 18/09/12
1705,ST,TL,B2A48,10,Goods Receipt,B2A48,-1,Item Transfer,REFER TO VEC NO:YN2873-HJ-244..TAKEN BY RAJA
1396,ST,TL,B2A48,10,Goods Receipt,B2A48,-1,Item Transfer,REFER TO VEC NO:GU7792-
1819,ST,TL,B2A48,10,Goods Receipt,B2A48,-1,Item Transfer,REFER TO VEC NO:YM0274-HJ-316-TAKEN BY RAJA
497,ST,TL,B2B58,25,Goods Receipt,B2B58,-1,Item Transfer,ISSUED TOTHIS VECHL NO:YM5364/YL8345/YK3960
612,ST,TL,B2B58,25,Goods Receipt,B2B58,-1,Item Transfer,SVS VEH YL5296
643,ST,TL,B2B58,25,Goods Receipt,B2B58,-1,Item Transfer,SVS VEH YN2517
712,ST,TL,B2B58,25,Goods Receipt,B2B58,-1,Item Transfer,SVS VEH YL9813
531,ST,TL,B2B58,25,Goods Receipt,B2B58,-1,Item Transfer,REFER TO VEC NO:YL2994..YM431..YN1928
698,ST,TL,B2B58,25,Goods Receipt,B2B58,-1,Item Transfer,REFER TO VEC NO:YL2407
488,ST,TL,B2B58,25,Goods Receipt,B2B58,-1,Item Transfer,REFER TO VEC NO:YN60
528,ST,TL,B2B58,25,Goods Receipt,B2B58,-1,Item Transfer,REFER TO VEC NO:YM107
713,ST,TL,B2B58,25,Goods Receipt,B2B58,-1,Item Transfer,SVS VEH YM3364
481,ST,TL,B2B58,25,Goods Receipt,B2B58,-1,Item Transfer,REFER TO VEC NO:YJ9472..YL3789
587,ST,TL,B2B58,25,Goods Receipt,B2B58,-1,Item Transfer,SVS VEH YL9817
787,ST,TL,B2B58,25,Goods Receipt,B2B58,-1,Item Transfer,REFER TO VEC NO:YL2407
482,ST,TL,B2B58,25,Goods Receipt,B2B58,-1,Item Transfer,REFER TO VEC NO:GZ5375..YN9...YL8772
499,ST,TL,B2B58,25,Goods Receipt,B2B58,-1,Item Transfer,ISSUD TO THIS VECHL NO:GBC1126A/YL7644/GBB9897
547,ST,TL,B2B58,25,Goods Receipt,B2B58,-1,Item Transfer,REFER TO VEC NO:YM2037..YM4520..YM7290
589,ST,TL,B2B58,25,Goods Receipt,B2B58,-1,Item Transfer,SVS VEH YK6594
594,ST,TL,B2B58,25,Goods Receipt,B2B58,-1,Item Transfer,SVS VEH YM4763
520,ST,TL,B2B58,25,Goods Receipt,B2B58,-1,Item Transfer,REFER TO VEC NO:YM4677..YL2729..YL3839
721,ST,TL,B2B58,25,Goods Receipt,B2B58,-1,Item Transfer,SVS DEPT YL1089
736,ST,TL,B2B58,25,Goods Receipt,B2B58,-1,Item Transfer,REFER TO VEC NO:YL5454
771,ST,TL,B2B58,25,Goods Receipt,B2B58,-1,Item Transfer,REFER TO VEC NO:YM5574
661,ST,TL,B2B58,25,Goods Receipt,B2B58,-1,Item Transfer,REFER TO VEC NO:YL3982
1067,ST,TL,B2A53,20,Goods Receipt,B2A53,-1,Item Transfer,REFER TO VEC NO:GBB8530
1369,ST,TL,B2A53,20,Goods Receipt,B2A53,-1,Item Transfer,REFER TO VEC NO:GW6562-HJ-037
1515,ST,TL,B2A53,20,Goods Receipt,B2A53,-1,Item Transfer,REFER TO VEC NO:YM7967-HJ-119
1281,ST,TL,B2A53,20,Goods Receipt,B2A53,-1,Item Transfer,REFER TO VEC NO:YN747
778,ST,TL,B2A53,20,Goods Receipt,B2A53,-1,Item Transfer,REFER TO VEC NO:YM7943
781,ST,TL,B2A53,20,Goods Receipt,B2A53,-1,Item Transfer,REFER TO VEC NO:YM9543
588,ST,TL,B2A53,20,Goods Receipt,B2A53,-1,Item Transfer,SVS VEH YN0791E
729,ST,TL,B2A53,20,Goods Receipt,B2A53,-1,Item Transfer,REFER TO VEC NO:YM9843
1151,ST,TL,B2A53,20,Goods Receipt,B2A53,-1,Item Transfer,REFER TO VEC NO:GBA5919
738,ST,TL,B2A53,20,Goods Receipt,B2A53,-1,Item Transfer,REFER TO VEC NO:YN248
1221,ST,TL,B2A53,20,Goods Receipt,B2A53,-1,Item Transfer,REFER TO VEC NO:YN519
1322,ST,WD,B2A53,20,Goods Receipt,B2A53,-2,Item Transfer,issue to northlink on 02/07/12
766,ST,TL,B2A53,20,Goods Receipt,B2A53,-1,Item Transfer,REFER TO VEC NO:GBA7607
503,ST,TL,54-00554-01,1,Goods Receipt,54-00554-01,-1,Item Transfer,REFER TO VEC NO:YK5132..
1201,ST,TL,HC5/81200BSF,10,Item Adjustment,HC5/81200BSF,-1,Item Transfer,REFER TO VEC NO:GY5853
